Storenumber	Fiscal Transaction Date	Fiscal Year	Fiscal Period	Fiscal Week	Orders
6046	10/12/23	2023	11	42	45
6046	10/13/23	2023	11	42	83
6046	10/14/23	2023	11	42	43
6046	10/15/23	2023	11	42	54
6046	10/16/23	2023	11	43	38
6046	10/17/23	2023	11	43	55
6046	10/18/23	2023	11	43	52
6046	10/19/23	2023	11	43	34
6046	10/20/23	2023	11	43	64
6046	10/21/23	2023	11	43	46
6046	10/22/23	2023	11	43	47
6046	10/23/23	2023	11	44	36
6046	10/24/23	2023	11	44	57
6046	10/25/23	2023	11	44	37
6046	10/26/23	2023	11	44	60
6046	10/27/23	2023	11	44	78
6046	10/28/23	2023	11	44	67
6046	10/29/23	2023	11	44	58
6046	10/30/23	2023	12	45	37
6046	10/31/23	2023	12	45	65
6046	11/1/23	2023	12	45	42
6046	11/2/23	2023	12	45	52
6046	11/3/23	2023	12	45	72
6046	11/4/23	2023	12	45	83
6046	11/5/23	2023	12	45	24
6046	11/6/23	2023	12	46	40
6046	11/7/23	2023	12	46	41
6046	11/8/23	2023	12	46	56
6046	11/9/23	2023	12	46	59
6046	11/10/23	2023	12	46	71
6046	11/11/23	2023	12	46	74
6046	11/12/23	2023	12	46	48
6046	11/13/23	2023	12	47	40
6046	11/14/23	2023	12	47	50
6046	11/15/23	2023	12	47	44
6046	11/16/23	2023	12	47	57
6046	11/17/23	2023	12	47	69
6046	11/18/23	2023	12	47	92
6046	11/19/23	2023	12	47	55
6046	11/20/23	2023	12	48	39
6046	11/21/23	2023	12	48	48
6046	11/22/23	2023	12	48	43
6046	11/23/23	2023	12	48	8
6046	11/24/23	2023	12	48	57
6046	11/25/23	2023	12	48	70
6046	11/26/23	2023	12	48	45
6046	11/27/23	2023	13	49	24
6046	11/28/23	2023	13	49	43
6046	11/29/23	2023	13	49	37
6046	11/30/23	2023	13	49	41
6046	12/1/23	2023	13	49	70
6046	12/2/23	2023	13	49	63
6046	12/3/23	2023	13	49	51
6046	12/4/23	2023	13	50	39
6046	12/5/23	2023	13	50	36
6046	12/6/23	2023	13	50	45
6046	12/7/23	2023	13	50	43
6046	12/8/23	2023	13	50	79
6046	12/9/23	2023	13	50	67
6046	12/10/23	2023	13	50	47
6046	12/11/23	2023	13	51	44
6046	12/12/23	2023	13	51	48
6046	12/13/23	2023	13	51	44
6046	12/14/23	2023	13	51	57
6046	12/15/23	2023	13	51	69
6046	12/16/23	2023	13	51	55
6046	12/17/23	2023	13	51	47
6046	12/18/23	2023	13	52	46
6046	12/19/23	2023	13	52	43
6046	12/20/23	2023	13	52	46
6046	12/21/23	2023	13	52	65
6046	12/22/23	2023	13	52	42
6046	12/23/23	2023	13	52	34
6046	12/24/23	2023	13	52	11
6046	12/25/23	2023	13	53	0
6046	12/26/23	2023	13	53	42
6046	12/27/23	2023	13	53	26
6046	12/28/23	2023	13	53	48
6046	12/29/23	2023	13	53	73
6046	12/30/23	2023	13	53	59
6046	12/31/23	2023	13	53	70
6046	1/1/24	2024	1	1	43
6046	1/2/24	2024	1	1	34
6046	1/3/24	2024	1	1	35
6046	1/4/24	2024	1	1	46
6046	1/5/24	2024	1	1	49
6046	1/6/24	2024	1	1	43
6046	1/7/24	2024	1	1	53
6046	1/8/24	2024	1	2	31
6051	3/26/17	2017	4	13	0
6051	4/16/17	2017	4	16	0
6051	12/24/17	2017	13	52	0
6051	12/25/17	2017	13	53	0
6051	4/1/18	2018	4	13	0
6051	4/15/18	2018	4	15	0
6051	3/31/19	2019	4	13	0
6051	4/21/19	2019	4	16	0
6051	11/21/19	2019	12	47	0
6051	11/28/19	2019	12	48	0
6051	6/22/22	2022	7	26	17
6051	6/23/22	2022	7	26	35
6051	6/24/22	2022	7	26	48
6051	6/25/22	2022	7	26	52
6051	6/26/22	2022	7	26	35
6051	6/27/22	2022	7	27	30
6051	6/28/22	2022	7	27	42
6051	6/29/22	2022	7	27	34
6051	6/30/22	2022	7	27	47
6051	7/1/22	2022	7	27	52
6051	7/2/22	2022	7	27	57
6051	7/3/22	2022	7	27	56
6051	7/4/22	2022	7	28	37
6051	7/5/22	2022	7	28	45
6051	7/6/22	2022	7	28	59
6051	7/7/22	2022	7	28	62
6051	7/8/22	2022	7	28	81
6051	7/9/22	2022	7	28	82
6051	7/10/22	2022	7	28	62
6051	7/11/22	2022	8	29	66
6051	7/12/22	2022	8	29	56
6051	7/13/22	2022	8	29	46
6051	7/14/22	2022	8	29	57
6051	7/15/22	2022	8	29	85
6051	7/16/22	2022	8	29	82
6051	7/17/22	2022	8	29	61
6051	7/18/22	2022	8	30	53
6051	7/19/22	2022	8	30	47
6051	7/20/22	2022	8	30	55
6051	7/21/22	2022	8	30	65
6051	7/22/22	2022	8	30	108
6051	7/23/22	2022	8	30	103
6051	7/24/22	2022	8	30	81
6051	7/25/22	2022	8	31	40
6051	7/26/22	2022	8	31	52
6051	7/27/22	2022	8	31	86
6051	7/28/22	2022	8	31	77
6051	7/29/22	2022	8	31	120
6051	7/30/22	2022	8	31	90
6051	7/31/22	2022	8	31	85
6051	8/1/22	2022	8	32	79
6051	8/2/22	2022	8	32	85
6051	8/3/22	2022	8	32	60
6051	8/4/22	2022	8	32	71
6051	8/5/22	2022	8	32	108
6051	8/6/22	2022	8	32	95
6051	8/7/22	2022	8	32	110
6051	8/8/22	2022	9	33	54
6051	8/9/22	2022	9	33	62
6051	8/10/22	2022	9	33	62
6051	8/11/22	2022	9	33	91
6051	8/12/22	2022	9	33	126
6051	8/13/22	2022	9	33	104
6051	8/14/22	2022	9	33	78
6051	8/15/22	2022	9	34	60
6051	8/16/22	2022	9	34	66
6051	8/17/22	2022	9	34	63
6051	8/18/22	2022	9	34	69
6051	8/19/22	2022	9	34	125
6051	8/20/22	2022	9	34	110
6051	8/21/22	2022	9	34	89
6051	8/22/22	2022	9	35	63
6051	8/23/22	2022	9	35	68
6051	8/24/22	2022	9	35	60
6051	8/25/22	2022	9	35	68
6051	8/26/22	2022	9	35	123
6051	8/27/22	2022	9	35	75
6051	8/28/22	2022	9	35	69
6051	8/29/22	2022	9	36	37
6051	8/30/22	2022	9	36	45
6051	8/31/22	2022	9	36	44
6051	9/1/22	2022	9	36	54
6051	9/2/22	2022	9	36	103
6051	9/3/22	2022	9	36	92
6051	9/4/22	2022	9	36	68
6051	9/5/22	2022	10	37	61
6051	9/6/22	2022	10	37	34
6051	9/7/22	2022	10	37	44
6051	9/8/22	2022	10	37	68
6051	9/9/22	2022	10	37	77
6051	9/10/22	2022	10	37	83
6051	9/11/22	2022	10	37	64
6051	9/12/22	2022	10	38	39
6051	9/13/22	2022	10	38	32
6051	9/14/22	2022	10	38	53
6051	9/15/22	2022	10	38	52
6051	9/16/22	2022	10	38	76
6051	9/17/22	2022	10	38	78
6051	9/18/22	2022	10	38	64
6051	9/19/22	2022	10	39	48
6051	9/20/22	2022	10	39	59
6051	9/21/22	2022	10	39	40
6051	9/22/22	2022	10	39	57
6051	9/23/22	2022	10	39	91
6051	9/24/22	2022	10	39	78
6051	9/25/22	2022	10	39	60
6051	9/26/22	2022	10	40	49
6051	9/27/22	2022	10	40	50
6051	9/28/22	2022	10	40	61
6051	9/29/22	2022	10	40	62
6051	9/30/22	2022	10	40	77
6051	10/1/22	2022	10	40	67
6051	10/2/22	2022	10	40	73
6051	10/3/22	2022	11	41	45
6051	10/4/22	2022	11	41	30
6051	10/5/22	2022	11	41	46
6051	10/6/22	2022	11	41	64
6051	10/7/22	2022	11	41	4
6051	10/10/22	2022	11	42	38
6051	10/11/22	2022	11	42	43
6051	10/12/22	2022	11	42	53
6051	10/13/22	2022	11	42	57
6051	10/14/22	2022	11	42	94
6051	10/15/22	2022	11	42	72
6051	10/16/22	2022	11	42	61
6051	10/17/22	2022	11	43	51
6051	10/18/22	2022	11	43	31
6051	10/19/22	2022	11	43	51
6051	10/20/22	2022	11	43	34
6051	10/21/22	2022	11	43	77
6051	10/22/22	2022	11	43	66
6051	10/23/22	2022	11	43	48
6051	10/24/22	2022	11	44	54
6051	10/25/22	2022	11	44	44
6051	10/26/22	2022	11	44	50
6051	10/27/22	2022	11	44	47
6051	10/28/22	2022	11	44	92
6051	10/29/22	2022	11	44	75
6051	10/30/22	2022	11	44	61
6051	10/31/22	2022	12	45	80
6051	11/1/22	2022	12	45	39
6051	11/2/22	2022	12	45	47
6051	11/3/22	2022	12	45	44
6051	11/4/22	2022	12	45	81
6051	11/5/22	2022	12	45	87
6051	11/6/22	2022	12	45	58
6051	11/7/22	2022	12	46	35
6051	11/8/22	2022	12	46	44
6051	11/9/22	2022	12	46	54
6051	11/10/22	2022	12	46	64
6051	11/11/22	2022	12	46	83
6051	11/12/22	2022	12	46	79
6051	11/13/22	2022	12	46	60
6051	11/14/22	2022	12	47	33
6051	11/15/22	2022	12	47	49
6051	11/16/22	2022	12	47	37
6051	11/17/22	2022	12	47	52
6051	11/18/22	2022	12	47	71
6051	11/19/22	2022	12	47	74
6051	11/20/22	2022	12	47	59
6051	11/21/22	2022	12	48	44
6051	11/22/22	2022	12	48	41
6051	11/23/22	2022	12	48	78
6051	11/25/22	2022	12	48	54
6051	11/26/22	2022	12	48	47
6051	11/27/22	2022	12	48	65
6051	11/28/22	2022	13	49	38
6051	11/29/22	2022	13	49	32
6051	11/30/22	2022	13	49	48
6051	12/1/22	2022	13	49	44
6051	12/2/22	2022	13	49	83
6051	12/3/22	2022	13	49	79
6051	12/4/22	2022	13	49	63
6051	12/5/22	2022	13	50	30
6051	12/6/22	2022	13	50	23
6051	12/7/22	2022	13	50	46
6051	12/8/22	2022	13	50	57
6051	12/9/22	2022	13	50	67
6051	12/10/22	2022	13	50	76
6051	12/11/22	2022	13	50	69
6051	12/12/22	2022	13	51	27
6051	12/13/22	2022	13	51	43
6051	12/14/22	2022	13	51	50
6051	12/15/22	2022	13	51	48
6051	12/16/22	2022	13	51	77
6051	12/17/22	2022	13	51	66
6051	12/18/22	2022	13	51	57
6051	12/19/22	2022	13	52	25
6051	12/20/22	2022	13	52	44
6051	12/21/22	2022	13	52	59
6051	12/22/22	2022	13	52	60
6051	12/23/22	2022	13	52	50
6051	12/24/22	2022	13	52	37
6051	12/26/22	2023	1	1	43
6051	12/27/22	2023	1	1	41
6051	12/28/22	2023	1	1	42
6051	12/29/22	2023	1	1	37
6051	12/30/22	2023	1	1	43
6051	12/31/22	2023	1	1	64
6051	1/1/23	2023	1	1	55
6051	1/2/23	2023	1	2	39
6051	1/3/23	2023	1	2	23
6051	1/4/23	2023	1	2	52
6051	1/5/23	2023	1	2	30
6051	1/6/23	2023	1	2	67
6051	1/7/23	2023	1	2	53
6051	1/8/23	2023	1	2	32
6051	1/9/23	2023	1	3	22
6051	1/10/23	2023	1	3	40
6051	1/11/23	2023	1	3	37
6051	1/12/23	2023	1	3	42
6051	1/13/23	2023	1	3	71
6051	1/14/23	2023	1	3	61
6051	1/15/23	2023	1	3	59
6051	1/16/23	2023	1	4	45
6051	1/17/23	2023	1	4	43
6051	1/18/23	2023	1	4	24
6051	1/19/23	2023	1	4	32
6051	1/20/23	2023	1	4	71
6051	1/21/23	2023	1	4	50
6051	1/22/23	2023	1	4	53
6051	1/23/23	2023	2	5	22
6051	1/24/23	2023	2	5	39
6051	1/25/23	2023	2	5	28
6051	1/26/23	2023	2	5	37
6051	1/27/23	2023	2	5	78
6051	1/28/23	2023	2	5	67
6051	1/29/23	2023	2	5	48
6051	1/30/23	2023	2	6	38
6051	1/31/23	2023	2	6	28
6051	2/1/23	2023	2	6	38
6051	2/2/23	2023	2	6	43
6051	2/3/23	2023	2	6	89
6051	2/4/23	2023	2	6	44
6051	2/5/23	2023	2	6	44
6051	2/6/23	2023	2	7	29
6051	2/7/23	2023	2	7	24
6051	2/8/23	2023	2	7	31
6051	2/9/23	2023	2	7	57
6051	2/10/23	2023	2	7	64
6051	2/11/23	2023	2	7	67
6051	2/12/23	2023	2	7	28
6051	2/13/23	2023	2	8	25
6051	2/14/23	2023	2	8	37
6051	2/15/23	2023	2	8	27
6051	2/16/23	2023	2	8	37
6051	2/17/23	2023	2	8	76
6051	2/18/23	2023	2	8	50
6051	2/19/23	2023	2	8	20
6051	2/20/23	2023	3	9	29
6051	2/21/23	2023	3	9	52
6051	2/22/23	2023	3	9	30
6051	2/23/23	2023	3	9	39
6051	2/24/23	2023	3	9	72
6051	2/25/23	2023	3	9	48
6051	2/26/23	2023	3	9	53
6051	2/27/23	2023	3	10	36
6051	2/28/23	2023	3	10	34
6051	3/1/23	2023	3	10	25
6051	3/2/23	2023	3	10	48
6051	3/3/23	2023	3	10	78
6051	3/4/23	2023	3	10	53
6051	3/5/23	2023	3	10	49
6051	3/6/23	2023	3	11	21
6051	3/7/23	2023	3	11	26
6051	3/8/23	2023	3	11	48
6051	3/9/23	2023	3	11	40
6051	3/10/23	2023	3	11	56
6051	3/11/23	2023	3	11	65
6051	3/12/23	2023	3	11	57
6051	3/13/23	2023	3	12	47
6051	3/14/23	2023	3	12	51
6051	3/15/23	2023	3	12	52
6051	3/16/23	2023	3	12	33
6051	3/17/23	2023	3	12	76
6051	3/18/23	2023	3	12	52
6051	3/19/23	2023	3	12	52
6051	3/20/23	2023	4	13	36
6051	3/21/23	2023	4	13	34
6051	3/22/23	2023	4	13	41
6051	3/23/23	2023	4	13	38
6051	3/24/23	2023	4	13	68
6051	3/25/23	2023	4	13	69
6051	3/26/23	2023	4	13	71
6051	3/27/23	2023	4	14	20
6051	3/28/23	2023	4	14	36
6051	3/29/23	2023	4	14	45
6051	3/30/23	2023	4	14	36
6051	3/31/23	2023	4	14	80
6051	4/1/23	2023	4	14	82
6051	4/2/23	2023	4	14	39
6051	4/3/23	2023	4	15	30
6051	4/4/23	2023	4	15	34
6051	4/5/23	2023	4	15	35
6051	4/6/23	2023	4	15	46
6051	4/7/23	2023	4	15	88
6051	4/8/23	2023	4	15	74
6051	4/9/23	2023	4	15	38
6051	4/10/23	2023	4	16	31
6051	4/11/23	2023	4	16	42
6051	4/12/23	2023	4	16	27
6051	4/13/23	2023	4	16	47
6051	4/14/23	2023	4	16	67
6051	4/15/23	2023	4	16	84
6051	4/16/23	2023	4	16	48
6051	4/17/23	2023	5	17	37
6051	4/18/23	2023	5	17	33
6051	4/19/23	2023	5	17	27
6051	4/20/23	2023	5	17	43
6051	4/21/23	2023	5	17	77
6051	4/22/23	2023	5	17	54
6051	4/23/23	2023	5	17	45
6051	4/24/23	2023	5	18	25
6051	4/25/23	2023	5	18	42
6051	4/26/23	2023	5	18	51
6051	4/27/23	2023	5	18	38
6051	4/28/23	2023	5	18	61
6051	4/29/23	2023	5	18	39
6051	4/30/23	2023	5	18	50
6051	5/1/23	2023	5	19	22
6051	5/2/23	2023	5	19	38
6051	5/3/23	2023	5	19	38
6051	5/4/23	2023	5	19	40
6051	5/5/23	2023	5	19	63
6051	5/6/23	2023	5	19	49
6051	5/7/23	2023	5	19	55
6051	5/8/23	2023	5	20	36
6051	5/9/23	2023	5	20	47
6051	5/10/23	2023	5	20	35
6051	5/11/23	2023	5	20	39
6051	5/12/23	2023	5	20	67
6051	5/13/23	2023	5	20	61
6051	5/14/23	2023	5	20	50
6051	5/15/23	2023	6	21	31
6051	5/16/23	2023	6	21	39
6051	5/17/23	2023	6	21	44
6051	5/18/23	2023	6	21	36
6051	5/19/23	2023	6	21	46
6051	5/20/23	2023	6	21	59
6051	5/21/23	2023	6	21	41
6051	5/22/23	2023	6	22	38
6051	5/23/23	2023	6	22	35
6051	5/24/23	2023	6	22	36
6051	5/25/23	2023	6	22	38
6051	5/26/23	2023	6	22	49
6051	5/27/23	2023	6	22	55
6051	5/28/23	2023	6	22	35
6051	5/29/23	2023	6	23	70
6051	5/30/23	2023	6	23	29
6051	5/31/23	2023	6	23	25
6051	6/1/23	2023	6	23	40
6051	6/2/23	2023	6	23	47
6051	6/3/23	2023	6	23	46
6051	6/4/23	2023	6	23	53
6051	6/5/23	2023	6	24	33
6051	6/6/23	2023	6	24	28
6051	6/7/23	2023	6	24	36
6051	6/8/23	2023	6	24	36
6051	6/9/23	2023	6	24	79
6051	6/10/23	2023	6	24	62
6051	6/11/23	2023	6	24	46
6051	6/12/23	2023	7	25	38
6051	6/13/23	2023	7	25	54
6051	6/14/23	2023	7	25	36
6051	6/15/23	2023	7	25	50
6051	6/16/23	2023	7	25	58
6051	6/17/23	2023	7	25	46
6051	6/18/23	2023	7	25	31
6051	6/19/23	2023	7	26	24
6051	6/20/23	2023	7	26	31
6051	6/21/23	2023	7	26	39
6051	6/22/23	2023	7	26	29
6051	6/23/23	2023	7	26	47
6051	6/24/23	2023	7	26	45
6051	6/25/23	2023	7	26	39
6051	6/26/23	2023	7	27	34
6051	6/27/23	2023	7	27	45
6051	6/28/23	2023	7	27	44
6051	6/29/23	2023	7	27	32
6051	6/30/23	2023	7	27	65
6051	7/1/23	2023	7	27	54
6051	7/2/23	2023	7	27	53
6051	7/3/23	2023	7	28	35
6051	7/4/23	2023	7	28	34
6051	7/5/23	2023	7	28	42
6051	7/6/23	2023	7	28	45
6051	7/7/23	2023	7	28	43
6051	7/8/23	2023	7	28	50
6051	7/9/23	2023	7	28	37
6051	7/10/23	2023	8	29	40
6051	7/11/23	2023	8	29	32
6051	7/12/23	2023	8	29	36
6051	7/13/23	2023	8	29	39
6051	7/14/23	2023	8	29	69
6051	7/15/23	2023	8	29	38
6051	7/16/23	2023	8	29	39
6051	7/17/23	2023	8	30	31
6051	7/18/23	2023	8	30	40
6051	7/19/23	2023	8	30	40
6051	7/20/23	2023	8	30	46
6051	7/21/23	2023	8	30	75
6051	7/22/23	2023	8	30	48
6051	7/23/23	2023	8	30	58
6051	7/24/23	2023	8	31	31
6051	7/25/23	2023	8	31	32
6051	7/26/23	2023	8	31	28
6051	7/27/23	2023	8	31	24
6051	7/28/23	2023	8	31	46
6051	7/29/23	2023	8	31	38
6051	7/30/23	2023	8	31	38
6051	7/31/23	2023	8	32	22
6051	8/1/23	2023	8	32	40
6051	8/2/23	2023	8	32	32
6051	8/3/23	2023	8	32	40
6051	8/4/23	2023	8	32	47
6051	8/5/23	2023	8	32	31
6051	8/6/23	2023	8	32	48
6051	8/7/23	2023	9	33	39
6051	8/8/23	2023	9	33	21
6051	8/9/23	2023	9	33	38
6051	8/10/23	2023	9	33	31
6051	8/11/23	2023	9	33	59
6051	8/12/23	2023	9	33	52
6051	8/13/23	2023	9	33	54
6051	8/14/23	2023	9	34	27
6051	8/15/23	2023	9	34	39
6051	8/16/23	2023	9	34	24
6051	8/17/23	2023	9	34	33
6051	8/18/23	2023	9	34	64
6051	8/19/23	2023	9	34	79
6051	8/20/23	2023	9	34	48
6051	8/21/23	2023	9	35	36
6051	8/22/23	2023	9	35	21
6051	8/23/23	2023	9	35	39
6051	8/24/23	2023	9	35	36
6051	8/25/23	2023	9	35	59
6051	8/26/23	2023	9	35	56
6051	8/27/23	2023	9	35	36
6051	8/28/23	2023	9	36	28
6051	8/29/23	2023	9	36	25
6051	8/30/23	2023	9	36	36
6051	8/31/23	2023	9	36	41
6051	9/1/23	2023	9	36	68
6051	9/2/23	2023	9	36	60
6051	9/3/23	2023	9	36	47
6051	9/4/23	2023	10	37	32
6051	9/5/23	2023	10	37	38
6051	9/6/23	2023	10	37	23
6051	9/7/23	2023	10	37	30
6051	9/8/23	2023	10	37	70
6051	9/9/23	2023	10	37	34
6051	9/10/23	2023	10	37	54
6051	9/11/23	2023	10	38	29
6051	9/12/23	2023	10	38	27
6051	9/13/23	2023	10	38	37
6051	9/14/23	2023	10	38	39
6051	9/15/23	2023	10	38	48
6051	9/16/23	2023	10	38	22
6051	9/17/23	2023	10	38	51
6051	9/18/23	2023	10	39	38
6051	9/19/23	2023	10	39	19
6051	9/20/23	2023	10	39	32
6051	9/21/23	2023	10	39	29
6051	9/22/23	2023	10	39	76
6051	9/23/23	2023	10	39	50
6051	9/24/23	2023	10	39	45
6051	9/25/23	2023	10	40	28
6051	9/26/23	2023	10	40	33
6051	9/27/23	2023	10	40	22
6051	9/28/23	2023	10	40	33
6051	9/29/23	2023	10	40	47
6051	9/30/23	2023	10	40	64
6051	10/1/23	2023	10	40	12
6051	10/2/23	2023	11	41	37
6051	10/3/23	2023	11	41	33
6051	10/4/23	2023	11	41	24
6051	10/5/23	2023	11	41	47
6051	10/6/23	2023	11	41	45
6051	10/7/23	2023	11	41	71
6051	10/8/23	2023	11	41	42
6051	10/9/23	2023	11	42	29
6051	10/10/23	2023	11	42	26
6051	10/11/23	2023	11	42	33
6051	10/12/23	2023	11	42	32
6051	10/13/23	2023	11	42	50
6051	10/14/23	2023	11	42	38
6051	10/15/23	2023	11	42	42
6051	10/16/23	2023	11	43	35
6051	10/17/23	2023	11	43	27
6051	10/18/23	2023	11	43	41
6051	10/19/23	2023	11	43	29
6051	10/20/23	2023	11	43	59
6051	10/21/23	2023	11	43	39
6051	10/22/23	2023	11	43	27
6051	10/23/23	2023	11	44	32
6051	10/24/23	2023	11	44	30
6051	10/25/23	2023	11	44	21
6051	10/26/23	2023	11	44	37
6051	10/27/23	2023	11	44	72
6051	10/28/23	2023	11	44	56
6051	10/29/23	2023	11	44	38
6051	10/30/23	2023	12	45	26
6051	10/31/23	2023	12	45	52
6051	11/1/23	2023	12	45	22
6051	11/2/23	2023	12	45	31
6051	11/3/23	2023	12	45	41
6051	11/4/23	2023	12	45	60
6051	11/5/23	2023	12	45	41
6051	11/6/23	2023	12	46	29
6051	11/7/23	2023	12	46	30
6051	11/8/23	2023	12	46	41
6051	11/9/23	2023	12	46	44
6051	11/10/23	2023	12	46	56
6051	11/11/23	2023	12	46	59
6051	11/12/23	2023	12	46	45
6051	11/13/23	2023	12	47	42
6051	11/14/23	2023	12	47	34
6051	11/15/23	2023	12	47	21
6051	11/16/23	2023	12	47	37
6051	11/17/23	2023	12	47	57
6051	11/18/23	2023	12	47	41
6051	11/19/23	2023	12	47	46
6051	11/20/23	2023	12	48	41
6051	11/21/23	2023	12	48	31
6051	11/22/23	2023	12	48	38
6051	11/24/23	2023	12	48	55
6051	11/25/23	2023	12	48	35
6051	11/26/23	2023	12	48	18
6051	11/27/23	2023	13	49	26
6051	11/28/23	2023	13	49	25
6051	11/29/23	2023	13	49	31
6051	11/30/23	2023	13	49	36
6051	12/1/23	2023	13	49	48
6051	12/2/23	2023	13	49	64
6051	12/3/23	2023	13	49	50
6051	12/4/23	2023	13	50	26
6051	12/5/23	2023	13	50	37
6051	12/6/23	2023	13	50	29
6051	12/7/23	2023	13	50	38
6051	12/8/23	2023	13	50	59
6051	12/9/23	2023	13	50	38
6051	12/10/23	2023	13	50	54
6051	12/11/23	2023	13	51	30
6051	12/12/23	2023	13	51	30
6051	12/13/23	2023	13	51	31
6051	12/14/23	2023	13	51	37
6051	12/15/23	2023	13	51	54
6051	12/16/23	2023	13	51	57
6051	12/17/23	2023	13	51	54
6051	12/18/23	2023	13	52	30
6051	12/19/23	2023	13	52	31
6051	12/20/23	2023	13	52	36
6051	12/21/23	2023	13	52	52
6051	12/22/23	2023	13	52	57
6051	12/23/23	2023	13	52	55
6051	12/24/23	2023	13	52	34
6051	12/25/23	2023	13	53	0
6051	12/26/23	2023	13	53	31
6051	12/27/23	2023	13	53	46
6051	12/28/23	2023	13	53	31
6051	12/29/23	2023	13	53	55
6051	12/30/23	2023	13	53	47
6051	12/31/23	2023	13	53	44
6051	1/1/24	2024	1	1	28
6051	1/2/24	2024	1	1	31
6051	1/3/24	2024	1	1	31
6051	1/4/24	2024	1	1	42
6051	1/5/24	2024	1	1	46
6051	1/6/24	2024	1	1	48
6051	1/7/24	2024	1	1	32
6051	1/8/24	2024	1	2	23
6053	3/26/17	2017	4	13	0
6053	4/16/17	2017	4	16	0
6053	12/24/17	2017	13	52	0
6053	12/25/17	2017	13	53	0
6053	4/1/18	2018	4	13	0
6053	4/15/18	2018	4	15	0
6053	3/31/19	2019	4	13	0
6053	4/21/19	2019	4	16	0
6053	11/21/19	2019	12	47	0
6053	11/28/19	2019	12	48	0
6053	3/13/23	2023	3	12	98
6053	3/14/23	2023	3	12	117
6053	3/15/23	2023	3	12	83
6053	3/16/23	2023	3	12	95
6053	3/17/23	2023	3	12	138
6053	3/18/23	2023	3	12	115
6053	3/19/23	2023	3	12	104
6053	3/20/23	2023	4	13	64
6053	3/21/23	2023	4	13	94
6053	3/22/23	2023	4	13	67
6053	3/23/23	2023	4	13	74
6053	3/24/23	2023	4	13	134
6053	3/25/23	2023	4	13	122
6053	3/26/23	2023	4	13	48
6053	3/27/23	2023	4	14	65
6053	3/28/23	2023	4	14	68
6053	3/29/23	2023	4	14	78
6053	3/30/23	2023	4	14	103
6053	3/31/23	2023	4	14	101
6053	4/1/23	2023	4	14	137
6053	4/2/23	2023	4	14	89
6053	4/3/23	2023	4	15	69
6053	4/4/23	2023	4	15	61
6053	4/5/23	2023	4	15	70
6053	4/6/23	2023	4	15	82
6053	4/7/23	2023	4	15	129
6053	4/8/23	2023	4	15	118
6053	4/9/23	2023	4	15	56
6053	4/10/23	2023	4	16	63
6053	4/11/23	2023	4	16	55
6053	4/12/23	2023	4	16	71
6053	4/13/23	2023	4	16	94
6053	4/14/23	2023	4	16	130
6053	4/15/23	2023	4	16	115
6053	4/16/23	2023	4	16	91
6053	4/17/23	2023	5	17	55
6053	4/18/23	2023	5	17	55
6053	4/19/23	2023	5	17	60
6053	4/20/23	2023	5	17	64
6053	4/21/23	2023	5	17	124
6053	4/22/23	2023	5	17	83
6053	4/23/23	2023	5	17	81
6053	4/24/23	2023	5	18	41
6053	4/25/23	2023	5	18	51
6053	4/26/23	2023	5	18	52
6053	4/27/23	2023	5	18	74
6053	4/28/23	2023	5	18	118
6053	4/29/23	2023	5	18	88
6053	4/30/23	2023	5	18	86
6053	5/1/23	2023	5	19	46
6053	5/2/23	2023	5	19	55
6053	5/3/23	2023	5	19	61
6053	5/4/23	2023	5	19	65
6053	5/5/23	2023	5	19	91
6053	5/6/23	2023	5	19	110
6053	5/7/23	2023	5	19	74
6053	5/8/23	2023	5	20	47
6053	5/9/23	2023	5	20	55
6053	5/10/23	2023	5	20	61
6053	5/11/23	2023	5	20	66
6053	5/12/23	2023	5	20	128
6053	5/13/23	2023	5	20	93
6053	5/14/23	2023	5	20	82
6053	5/15/23	2023	6	21	63
6053	5/16/23	2023	6	21	63
6053	5/17/23	2023	6	21	65
6053	5/18/23	2023	6	21	76
6053	5/19/23	2023	6	21	123
6053	5/20/23	2023	6	21	96
6053	5/21/23	2023	6	21	79
6053	5/22/23	2023	6	22	64
6053	5/23/23	2023	6	22	58
6053	5/24/23	2023	6	22	68
6053	5/25/23	2023	6	22	71
6053	5/26/23	2023	6	22	110
6053	5/27/23	2023	6	22	98
6053	5/28/23	2023	6	22	82
6053	5/29/23	2023	6	23	78
6053	5/30/23	2023	6	23	60
6053	5/31/23	2023	6	23	74
6053	6/1/23	2023	6	23	68
6053	6/2/23	2023	6	23	112
6053	6/3/23	2023	6	23	96
6053	6/4/23	2023	6	23	93
6053	6/5/23	2023	6	24	57
6053	6/6/23	2023	6	24	50
6053	6/7/23	2023	6	24	84
6053	6/8/23	2023	6	24	84
6053	6/9/23	2023	6	24	125
6053	6/10/23	2023	6	24	98
6053	6/11/23	2023	6	24	89
6053	6/12/23	2023	7	25	87
6053	6/13/23	2023	7	25	60
6053	6/14/23	2023	7	25	59
6053	6/15/23	2023	7	25	65
6053	6/16/23	2023	7	25	108
6053	6/17/23	2023	7	25	77
6053	6/18/23	2023	7	25	64
6053	6/19/23	2023	7	26	55
6053	6/20/23	2023	7	26	56
6053	6/21/23	2023	7	26	52
6053	6/22/23	2023	7	26	79
6053	6/23/23	2023	7	26	126
6053	6/24/23	2023	7	26	88
6053	6/25/23	2023	7	26	93
